change_date,total_shares_10k,reason
2010-09-15,10370.0,A股上市
2010-12-15,10370.0,配售股份上市
2010-12-31,10370.0,定期报告
2011-06-30,10370.0,定期报告
2011-09-15,10370.0,限售股份上市
2011-12-31,10370.0,定期报告
2012-04-24,20740.0,转增
2012-06-30,20740.0,定期报告
2012-12-31,20740.0,定期报告
2013-04-19,31110.0,转增
2013-06-30,31110.0,定期报告
2013-09-16,31110.0,限售股份上市
2013-12-31,31110.0,定期报告
2014-05-08,62220.0,转增
2014-06-30,62220.0,定期报告
2014-12-31,62220.0,定期报告
2015-06-30,62220.0,定期报告
2015-12-31,62220.0,定期报告
2016-06-30,62220.0,定期报告
2016-12-31,62220.0,定期报告
2017-06-30,62220.0,定期报告
2017-12-31,62220.0,定期报告
2018-06-30,62220.0,定期报告
2018-12-31,62220.0,定期报告
2019-06-30,62220.0,定期报告
2019-12-31,62220.0,定期报告
2020-06-30,62220.0,定期报告
2020-12-31,62220.0,定期报告
2021-06-30,62220.0,定期报告
2021-12-31,62220.0,定期报告
2022-06-30,62220.0,定期报告
2022-12-31,62220.0,定期报告
2023-06-30,62220.0,定期报告
2023-12-31,62220.0,定期报告
2024-06-30,62220.0,定期报告
2024-12-31,62220.0,定期报告
2025-06-30,62220.0,定期报告
