rebalance_date,effective_date,exit_count,entry_count,blocked_entry_count,blocked_exit_count,buy_turnover_frac,sell_turnover_frac,turnover_frac_one_side,two_side_cost_rate,holding_count_after
2016-01-19,2016-01-20,10,10,10,10,0.1,0.1,0.1,0.0006000000000000001,100
2016-01-26,2016-01-27,8,8,13,13,0.08,0.08,0.08,0.00048,100
2016-02-02,2016-02-03,8,8,13,13,0.08,0.08,0.08,0.00048,100
2016-02-15,2016-02-16,8,8,12,12,0.08,0.08,0.08,0.00048,100
2016-02-16,2016-02-17,0,0,12,12,0.0,0.0,0.0,0.0,100
2016-02-23,2016-02-24,5,5,12,12,0.05,0.05,0.05,0.00030000000000000003,100
2016-03-01,2016-03-02,11,11,12,12,0.11,0.11,0.11,0.00066,100
2016-03-08,2016-03-09,15,15,11,11,0.15,0.15,0.15,0.0009,100
2016-03-15,2016-03-16,6,6,11,11,0.06,0.06,0.06,0.00035999999999999997,100
2016-03-22,2016-03-23,8,8,15,15,0.08,0.08,0.08,0.00048,100
2016-03-29,2016-03-30,3,3,15,15,0.03,0.03,0.03,0.00017999999999999998,100
2016-04-05,2016-04-06,1,1,23,23,0.01,0.01,0.01,6e-05,100
2016-04-12,2016-04-13,6,6,22,22,0.06,0.06,0.06,0.00035999999999999997,100
2016-04-19,2016-04-20,6,6,16,16,0.06,0.06,0.06,0.00035999999999999997,100
2016-04-26,2016-04-27,7,7,17,17,0.07,0.07,0.07,0.00042000000000000007,100
2016-05-03,2016-05-04,3,3,18,18,0.03,0.03,0.03,0.00017999999999999998,100
2016-05-10,2016-05-11,7,7,19,19,0.07,0.07,0.07,0.00042000000000000007,100
2016-05-17,2016-05-18,7,7,19,19,0.07,0.07,0.07,0.00042000000000000007,100
2016-05-24,2016-05-25,6,6,18,18,0.06,0.06,0.06,0.00035999999999999997,100
2016-05-31,2016-06-01,7,7,20,20,0.07,0.07,0.07,0.00042000000000000007,100
2016-06-07,2016-06-08,4,4,20,20,0.04,0.04,0.04,0.00024,100
2016-06-14,2016-06-15,7,7,20,20,0.07,0.07,0.07,0.00042000000000000007,100
2016-06-21,2016-06-22,6,6,19,19,0.06,0.06,0.06,0.00035999999999999997,100
2016-06-28,2016-06-29,6,6,22,22,0.06,0.06,0.06,0.00035999999999999997,100
2016-07-05,2016-07-06,5,5,20,20,0.05,0.05,0.05,0.00030000000000000003,100
2016-07-12,2016-07-13,4,4,20,20,0.04,0.04,0.04,0.00024,100
2016-07-19,2016-07-20,6,6,19,19,0.06,0.06,0.06,0.00035999999999999997,100
2016-07-26,2016-07-27,3,3,17,17,0.03,0.03,0.03,0.00017999999999999998,100
2016-08-02,2016-08-03,2,2,19,19,0.02,0.02,0.02,0.00012,100
2016-08-09,2016-08-10,3,3,18,18,0.03,0.03,0.03,0.00017999999999999998,100
2016-08-16,2016-08-17,3,3,18,18,0.03,0.03,0.03,0.00017999999999999998,100
2016-08-23,2016-08-24,6,6,17,17,0.06,0.06,0.06,0.00035999999999999997,100
2016-08-30,2016-08-31,6,6,19,19,0.06,0.06,0.06,0.00035999999999999997,100
2016-09-06,2016-09-07,2,2,17,17,0.02,0.02,0.02,0.00012,100
2016-09-13,2016-09-14,6,6,17,17,0.06,0.06,0.06,0.00035999999999999997,100
2016-09-20,2016-09-21,7,7,17,17,0.07,0.07,0.07,0.00042000000000000007,100
2016-09-27,2016-09-28,5,5,18,18,0.05,0.05,0.05,0.00030000000000000003,100
2016-10-10,2016-10-11,4,4,16,16,0.04,0.04,0.04,0.00024,100
2016-10-11,2016-10-12,7,7,15,15,0.07,0.07,0.07,0.00042000000000000007,100
2016-10-18,2016-10-19,7,7,15,15,0.07,0.07,0.07,0.00042000000000000007,100
2016-10-25,2016-10-26,8,8,14,14,0.08,0.08,0.08,0.00048,100
2016-11-01,2016-11-02,7,7,10,10,0.07,0.07,0.07,0.00042000000000000007,100
2016-11-08,2016-11-09,5,5,9,9,0.05,0.05,0.05,0.00030000000000000003,100
2016-11-15,2016-11-16,7,7,9,9,0.07,0.07,0.07,0.00042000000000000007,100
2016-11-22,2016-11-23,6,6,10,10,0.06,0.06,0.06,0.00035999999999999997,100
2016-11-29,2016-11-30,12,12,12,12,0.12,0.12,0.12,0.0007199999999999999,100
2016-12-06,2016-12-07,7,7,11,11,0.07,0.07,0.07,0.00042000000000000007,100
2016-12-13,2016-12-14,11,11,10,10,0.11,0.11,0.11,0.00066,100
2016-12-20,2016-12-21,14,14,8,8,0.14,0.14,0.14,0.0008400000000000001,100
2016-12-27,2016-12-28,15,15,6,6,0.15,0.15,0.15,0.0009,100
2017-01-03,2017-01-04,14,6,12,4,0.06,0.14,0.1,0.0006000000000000001,92
2017-01-10,2017-01-11,9,13,9,5,0.13,0.09,0.11,0.00066,96
2017-01-17,2017-01-18,16,11,14,5,0.11,0.16,0.135,0.0008100000000000001,91
2017-01-24,2017-01-25,14,13,14,4,0.13,0.14,0.135,0.0008100000000000001,90
2017-02-03,2017-02-06,8,7,16,5,0.07,0.08,0.075,0.00045,89
2017-02-07,2017-02-08,9,7,18,5,0.07,0.09,0.08,0.00048,87
2017-02-14,2017-02-15,10,16,12,5,0.16,0.1,0.13,0.0007800000000000001,93
2017-02-21,2017-02-22,13,20,7,7,0.2,0.13,0.165,0.00099,100
2017-02-28,2017-03-01,11,11,9,9,0.11,0.11,0.11,0.00066,100
2017-03-07,2017-03-08,9,9,10,10,0.09,0.09,0.09,0.00054,100
2017-03-14,2017-03-15,7,7,9,9,0.07,0.07,0.07,0.00042000000000000007,100
2017-03-21,2017-03-22,6,6,11,11,0.06,0.06,0.06,0.00035999999999999997,100
2017-03-28,2017-03-29,9,9,9,9,0.09,0.09,0.09,0.00054,100
2017-04-05,2017-04-06,8,8,9,9,0.08,0.08,0.08,0.00048,100
2017-04-11,2017-04-12,10,10,9,9,0.1,0.1,0.1,0.0006000000000000001,100
2017-04-18,2017-04-19,19,19,9,9,0.19,0.19,0.19,0.00114,100
2017-04-25,2017-04-26,16,16,10,10,0.16,0.16,0.16,0.00096,100
2017-05-02,2017-05-03,14,14,8,8,0.14,0.14,0.14,0.0008400000000000001,100
2017-05-09,2017-05-10,8,8,8,8,0.08,0.08,0.08,0.00048,100
2017-05-16,2017-05-17,10,10,9,9,0.1,0.1,0.1,0.0006000000000000001,100
2017-05-23,2017-05-24,16,16,12,12,0.16,0.16,0.16,0.00096,100
2017-05-31,2017-06-01,9,9,10,10,0.09,0.09,0.09,0.00054,100
2017-06-06,2017-06-07,10,10,12,12,0.1,0.1,0.1,0.0006000000000000001,100
2017-06-13,2017-06-14,13,13,11,11,0.13,0.13,0.13,0.0007800000000000001,100
2017-06-20,2017-06-21,8,8,10,10,0.08,0.08,0.08,0.00048,100
2017-06-27,2017-06-28,13,13,10,10,0.13,0.13,0.13,0.0007800000000000001,100
2017-07-04,2017-07-05,7,7,11,11,0.07,0.07,0.07,0.00042000000000000007,100
2017-07-11,2017-07-12,6,6,13,13,0.06,0.06,0.06,0.00035999999999999997,100
2017-07-18,2017-07-19,14,14,12,12,0.14,0.14,0.14,0.0008400000000000001,100
2017-07-25,2017-07-26,6,6,10,10,0.06,0.06,0.06,0.00035999999999999997,100
2017-08-01,2017-08-02,6,6,9,9,0.06,0.06,0.06,0.00035999999999999997,100
2017-08-08,2017-08-09,9,9,8,8,0.09,0.09,0.09,0.00054,100
2017-08-15,2017-08-16,5,5,9,9,0.05,0.05,0.05,0.00030000000000000003,100
2017-08-22,2017-08-23,9,9,7,7,0.09,0.09,0.09,0.00054,100
2017-08-29,2017-08-30,18,18,7,7,0.18,0.18,0.18,0.00108,100
2017-09-05,2017-09-06,9,9,7,7,0.09,0.09,0.09,0.00054,100
2017-09-12,2017-09-13,10,10,7,7,0.1,0.1,0.1,0.0006000000000000001,100
2017-09-19,2017-09-20,10,10,6,6,0.1,0.1,0.1,0.0006000000000000001,100
2017-09-26,2017-09-27,12,12,6,6,0.12,0.12,0.12,0.0007199999999999999,100
2017-10-09,2017-10-10,8,8,3,3,0.08,0.08,0.08,0.00048,100
2017-10-10,2017-10-11,4,4,4,4,0.04,0.04,0.04,0.00024,100
2017-10-17,2017-10-18,11,11,4,4,0.11,0.11,0.11,0.00066,100
2017-10-24,2017-10-25,10,10,4,4,0.1,0.1,0.1,0.0006000000000000001,100
2017-10-31,2017-11-01,16,14,5,3,0.14,0.16,0.15,0.0009,98
2017-11-07,2017-11-08,11,13,4,4,0.13,0.11,0.12,0.0007199999999999999,100
2017-11-14,2017-11-15,11,11,4,4,0.11,0.11,0.11,0.00066,100
2017-11-21,2017-11-22,15,15,4,4,0.15,0.15,0.15,0.0009,100
2017-11-28,2017-11-29,11,11,4,4,0.11,0.11,0.11,0.00066,100
2017-12-05,2017-12-06,16,16,3,3,0.16,0.16,0.16,0.00096,100
2017-12-12,2017-12-13,9,8,4,3,0.08,0.09,0.085,0.00051,99
2017-12-19,2017-12-20,5,6,3,3,0.06,0.05,0.055,0.00033,100
2017-12-26,2017-12-27,12,12,3,3,0.12,0.12,0.12,0.0007199999999999999,100
2018-01-02,2018-01-03,7,7,3,3,0.07,0.07,0.07,0.00042000000000000007,100
2018-01-09,2018-01-10,7,7,2,2,0.07,0.07,0.07,0.00042000000000000007,100
2018-01-16,2018-01-17,7,7,2,2,0.07,0.07,0.07,0.00042000000000000007,100
2018-01-23,2018-01-24,9,9,2,2,0.09,0.09,0.09,0.00054,100
2018-01-30,2018-01-31,5,5,2,2,0.05,0.05,0.05,0.00030000000000000003,100
2018-02-06,2018-02-07,18,18,3,3,0.18,0.18,0.18,0.00108,100
2018-02-13,2018-02-14,10,10,0,0,0.1,0.1,0.1,0.0006000000000000001,100
2018-02-22,2018-02-23,6,6,0,0,0.06,0.06,0.06,0.00035999999999999997,100
2018-02-27,2018-02-28,6,6,1,1,0.06,0.06,0.06,0.00035999999999999997,100
2018-03-06,2018-03-07,8,8,3,3,0.08,0.08,0.08,0.00048,100
2018-03-13,2018-03-14,7,7,4,4,0.07,0.07,0.07,0.00042000000000000007,100
2018-03-20,2018-03-21,8,8,4,4,0.08,0.08,0.08,0.00048,100
2018-03-27,2018-03-28,11,11,5,5,0.11,0.11,0.11,0.00066,100
2018-04-03,2018-04-04,16,16,3,3,0.16,0.16,0.16,0.00096,100
2018-04-10,2018-04-11,6,6,3,3,0.06,0.06,0.06,0.00035999999999999997,100
2018-04-17,2018-04-18,4,4,4,4,0.04,0.04,0.04,0.00024,100
2018-04-24,2018-04-25,8,8,5,5,0.08,0.08,0.08,0.00048,100
2018-05-02,2018-05-03,8,8,7,7,0.08,0.08,0.08,0.00048,100
2018-05-08,2018-05-09,11,11,6,6,0.11,0.11,0.11,0.00066,100
2018-05-15,2018-05-16,8,8,6,6,0.08,0.08,0.08,0.00048,100
2018-05-22,2018-05-23,7,7,6,6,0.07,0.07,0.07,0.00042000000000000007,100
2018-05-29,2018-05-30,6,6,6,6,0.06,0.06,0.06,0.00035999999999999997,100
2018-06-05,2018-06-06,6,6,6,6,0.06,0.06,0.06,0.00035999999999999997,100
2018-06-12,2018-06-13,9,9,5,5,0.09,0.09,0.09,0.00054,100
2018-06-19,2018-06-20,7,7,6,6,0.07,0.07,0.07,0.00042000000000000007,100
2018-06-26,2018-06-27,6,6,7,7,0.06,0.06,0.06,0.00035999999999999997,100
2018-07-03,2018-07-04,4,4,6,6,0.04,0.04,0.04,0.00024,100
2018-07-10,2018-07-11,6,6,7,7,0.06,0.06,0.06,0.00035999999999999997,100
2018-07-17,2018-07-18,5,5,6,6,0.05,0.05,0.05,0.00030000000000000003,100
2018-07-24,2018-07-25,5,5,5,5,0.05,0.05,0.05,0.00030000000000000003,100
2018-07-31,2018-08-01,11,11,5,5,0.11,0.11,0.11,0.00066,100
2018-08-07,2018-08-08,7,7,4,4,0.07,0.07,0.07,0.00042000000000000007,100
2018-08-14,2018-08-15,5,5,4,4,0.05,0.05,0.05,0.00030000000000000003,100
2018-08-21,2018-08-22,7,7,5,5,0.07,0.07,0.07,0.00042000000000000007,100
2018-08-28,2018-08-29,5,5,4,4,0.05,0.05,0.05,0.00030000000000000003,100
2018-09-04,2018-09-05,3,3,4,4,0.03,0.03,0.03,0.00017999999999999998,100
2018-09-11,2018-09-12,5,5,4,4,0.05,0.05,0.05,0.00030000000000000003,100
2018-09-18,2018-09-19,3,3,5,5,0.03,0.03,0.03,0.00017999999999999998,100
2018-09-25,2018-09-26,5,5,5,5,0.05,0.05,0.05,0.00030000000000000003,100
2018-10-08,2018-10-09,6,6,4,4,0.06,0.06,0.06,0.00035999999999999997,100
2018-10-09,2018-10-10,2,2,4,4,0.02,0.02,0.02,0.00012,100
2018-10-16,2018-10-17,14,14,3,3,0.14,0.14,0.14,0.0008400000000000001,100
2018-10-23,2018-10-24,7,7,3,3,0.07,0.07,0.07,0.00042000000000000007,100
2018-10-30,2018-10-31,6,6,4,4,0.06,0.06,0.06,0.00035999999999999997,100
2018-11-06,2018-11-07,8,8,3,3,0.08,0.08,0.08,0.00048,100
2018-11-13,2018-11-14,9,9,2,2,0.09,0.09,0.09,0.00054,100
2018-11-20,2018-11-21,11,11,2,2,0.11,0.11,0.11,0.00066,100
2018-11-27,2018-11-28,8,8,2,2,0.08,0.08,0.08,0.00048,100
2018-12-04,2018-12-05,5,5,2,2,0.05,0.05,0.05,0.00030000000000000003,100
2018-12-11,2018-12-12,7,7,2,2,0.07,0.07,0.07,0.00042000000000000007,100
2018-12-18,2018-12-19,4,4,2,2,0.04,0.04,0.04,0.00024,100
2018-12-25,2018-12-26,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2019-01-02,2019-01-03,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2019-01-08,2019-01-09,11,11,1,1,0.11,0.11,0.11,0.00066,100
2019-01-15,2019-01-16,5,5,2,2,0.05,0.05,0.05,0.00030000000000000003,100
2019-01-22,2019-01-23,7,7,2,2,0.07,0.07,0.07,0.00042000000000000007,100
2019-01-29,2019-01-30,8,8,1,1,0.08,0.08,0.08,0.00048,100
2019-02-11,2019-02-12,6,6,1,1,0.06,0.06,0.06,0.00035999999999999997,100
2019-02-12,2019-02-13,2,2,1,1,0.02,0.02,0.02,0.00012,100
2019-02-19,2019-02-20,3,3,2,2,0.03,0.03,0.03,0.00017999999999999998,100
2019-02-26,2019-02-27,4,4,2,2,0.04,0.04,0.04,0.00024,100
2019-03-05,2019-03-06,5,5,1,1,0.05,0.05,0.05,0.00030000000000000003,100
2019-03-12,2019-03-13,10,10,1,1,0.1,0.1,0.1,0.0006000000000000001,100
2019-03-19,2019-03-20,8,8,1,1,0.08,0.08,0.08,0.00048,100
2019-03-26,2019-03-27,6,6,2,2,0.06,0.06,0.06,0.00035999999999999997,100
2019-04-02,2019-04-03,8,8,1,1,0.08,0.08,0.08,0.00048,100
2019-04-09,2019-04-10,9,9,1,1,0.09,0.09,0.09,0.00054,100
2019-04-16,2019-04-17,12,12,1,1,0.12,0.12,0.12,0.0007199999999999999,100
2019-04-23,2019-04-24,11,11,1,1,0.11,0.11,0.11,0.00066,100
2019-04-30,2019-05-06,14,14,2,2,0.14,0.14,0.14,0.0008400000000000001,100
2019-05-07,2019-05-08,12,12,2,2,0.12,0.12,0.12,0.0007199999999999999,100
2019-05-14,2019-05-15,7,7,2,2,0.07,0.07,0.07,0.00042000000000000007,100
2019-05-21,2019-05-22,7,7,2,2,0.07,0.07,0.07,0.00042000000000000007,100
2019-05-28,2019-05-29,6,6,2,2,0.06,0.06,0.06,0.00035999999999999997,100
2019-06-04,2019-06-05,8,8,3,3,0.08,0.08,0.08,0.00048,100
2019-06-11,2019-06-12,7,7,3,3,0.07,0.07,0.07,0.00042000000000000007,100
2019-06-18,2019-06-19,8,8,2,2,0.08,0.08,0.08,0.00048,100
2019-06-25,2019-06-26,6,6,2,2,0.06,0.06,0.06,0.00035999999999999997,100
2019-07-02,2019-07-03,10,10,2,2,0.1,0.1,0.1,0.0006000000000000001,100
2019-07-09,2019-07-10,12,12,2,2,0.12,0.12,0.12,0.0007199999999999999,100
2019-07-16,2019-07-17,8,8,2,2,0.08,0.08,0.08,0.00048,100
2019-07-23,2019-07-24,13,13,2,2,0.13,0.13,0.13,0.0007800000000000001,100
2019-07-30,2019-07-31,4,4,2,2,0.04,0.04,0.04,0.00024,100
2019-08-06,2019-08-07,9,9,2,2,0.09,0.09,0.09,0.00054,100
2019-08-13,2019-08-14,5,5,2,2,0.05,0.05,0.05,0.00030000000000000003,100
2019-08-20,2019-08-21,6,6,2,2,0.06,0.06,0.06,0.00035999999999999997,100
2019-08-27,2019-08-28,5,5,3,3,0.05,0.05,0.05,0.00030000000000000003,100
2019-09-03,2019-09-04,5,5,2,2,0.05,0.05,0.05,0.00030000000000000003,100
2019-09-10,2019-09-11,5,5,2,2,0.05,0.05,0.05,0.00030000000000000003,100
2019-09-17,2019-09-18,5,5,2,2,0.05,0.05,0.05,0.00030000000000000003,100
2019-09-24,2019-09-25,7,7,2,2,0.07,0.07,0.07,0.00042000000000000007,100
2019-10-08,2019-10-09,10,10,2,2,0.1,0.1,0.1,0.0006000000000000001,100
2019-10-15,2019-10-16,10,10,2,2,0.1,0.1,0.1,0.0006000000000000001,100
2019-10-22,2019-10-23,8,8,2,2,0.08,0.08,0.08,0.00048,100
2019-10-29,2019-10-30,9,9,2,2,0.09,0.09,0.09,0.00054,100
2019-11-05,2019-11-06,10,10,2,2,0.1,0.1,0.1,0.0006000000000000001,100
2019-11-12,2019-11-13,8,8,2,2,0.08,0.08,0.08,0.00048,100
2019-11-19,2019-11-20,6,6,2,2,0.06,0.06,0.06,0.00035999999999999997,100
2019-11-26,2019-11-27,10,10,3,3,0.1,0.1,0.1,0.0006000000000000001,100
2019-12-03,2019-12-04,8,8,1,1,0.08,0.08,0.08,0.00048,100
2019-12-10,2019-12-11,6,6,1,1,0.06,0.06,0.06,0.00035999999999999997,100
2019-12-17,2019-12-18,6,6,1,1,0.06,0.06,0.06,0.00035999999999999997,100
2019-12-24,2019-12-25,9,9,1,1,0.09,0.09,0.09,0.00054,100
2019-12-31,2020-01-02,9,9,2,2,0.09,0.09,0.09,0.00054,100
2020-01-07,2020-01-08,5,5,3,3,0.05,0.05,0.05,0.00030000000000000003,100
2020-01-14,2020-01-15,7,7,2,2,0.07,0.07,0.07,0.00042000000000000007,100
2020-01-21,2020-01-22,10,10,1,1,0.1,0.1,0.1,0.0006000000000000001,100
2020-02-03,2020-02-04,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2020-02-04,2020-02-05,6,6,1,1,0.06,0.06,0.06,0.00035999999999999997,100
2020-02-11,2020-02-12,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2020-02-18,2020-02-19,9,9,1,1,0.09,0.09,0.09,0.00054,100
2020-02-25,2020-02-26,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2020-03-03,2020-03-04,9,9,1,1,0.09,0.09,0.09,0.00054,100
2020-03-10,2020-03-11,8,8,2,2,0.08,0.08,0.08,0.00048,100
2020-03-17,2020-03-18,12,12,2,2,0.12,0.12,0.12,0.0007199999999999999,100
2020-03-24,2020-03-25,12,12,1,1,0.12,0.12,0.12,0.0007199999999999999,100
2020-03-31,2020-04-01,15,15,1,1,0.15,0.15,0.15,0.0009,100
2020-04-07,2020-04-08,10,10,1,1,0.1,0.1,0.1,0.0006000000000000001,100
2020-04-14,2020-04-15,15,15,1,1,0.15,0.15,0.15,0.0009,100
2020-04-21,2020-04-22,13,13,1,1,0.13,0.13,0.13,0.0007800000000000001,100
2020-04-28,2020-04-29,11,11,1,1,0.11,0.11,0.11,0.00066,100
2020-05-06,2020-05-07,5,5,2,2,0.05,0.05,0.05,0.00030000000000000003,100
2020-05-12,2020-05-13,6,6,2,2,0.06,0.06,0.06,0.00035999999999999997,100
2020-05-19,2020-05-20,9,9,3,3,0.09,0.09,0.09,0.00054,100
2020-05-26,2020-05-27,9,9,2,2,0.09,0.09,0.09,0.00054,100
2020-06-02,2020-06-03,10,10,1,1,0.1,0.1,0.1,0.0006000000000000001,100
2020-06-09,2020-06-10,8,8,1,1,0.08,0.08,0.08,0.00048,100
2020-06-16,2020-06-17,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2020-06-23,2020-06-24,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2020-06-30,2020-07-01,8,8,2,2,0.08,0.08,0.08,0.00048,100
2020-07-07,2020-07-08,9,9,1,1,0.09,0.09,0.09,0.00054,100
2020-07-14,2020-07-15,10,10,1,1,0.1,0.1,0.1,0.0006000000000000001,100
2020-07-21,2020-07-22,5,5,2,2,0.05,0.05,0.05,0.00030000000000000003,100
2020-07-28,2020-07-29,5,5,2,2,0.05,0.05,0.05,0.00030000000000000003,100
2020-08-04,2020-08-05,13,13,2,2,0.13,0.13,0.13,0.0007800000000000001,100
2020-08-11,2020-08-12,10,10,2,2,0.1,0.1,0.1,0.0006000000000000001,100
2020-08-18,2020-08-19,10,10,2,2,0.1,0.1,0.1,0.0006000000000000001,100
2020-08-25,2020-08-26,12,12,2,2,0.12,0.12,0.12,0.0007199999999999999,100
2020-09-01,2020-09-02,8,8,3,3,0.08,0.08,0.08,0.00048,100
2020-09-08,2020-09-09,10,10,3,3,0.1,0.1,0.1,0.0006000000000000001,100
2020-09-15,2020-09-16,10,10,1,1,0.1,0.1,0.1,0.0006000000000000001,100
2020-09-22,2020-09-23,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2020-09-29,2020-09-30,6,6,1,1,0.06,0.06,0.06,0.00035999999999999997,100
2020-10-09,2020-10-12,4,4,1,1,0.04,0.04,0.04,0.00024,100
2020-10-13,2020-10-14,1,1,2,2,0.01,0.01,0.01,6e-05,100
2020-10-20,2020-10-21,8,8,2,2,0.08,0.08,0.08,0.00048,100
2020-10-27,2020-10-28,6,6,1,1,0.06,0.06,0.06,0.00035999999999999997,100
2020-11-03,2020-11-04,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2020-11-10,2020-11-11,6,6,1,1,0.06,0.06,0.06,0.00035999999999999997,100
2020-11-17,2020-11-18,8,8,1,1,0.08,0.08,0.08,0.00048,100
2020-11-24,2020-11-25,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2020-12-01,2020-12-02,3,3,1,1,0.03,0.03,0.03,0.00017999999999999998,100
2020-12-08,2020-12-09,4,4,1,1,0.04,0.04,0.04,0.00024,100
2020-12-15,2020-12-16,9,9,0,0,0.09,0.09,0.09,0.00054,100
2020-12-22,2020-12-23,10,10,0,0,0.1,0.1,0.1,0.0006000000000000001,100
2020-12-29,2020-12-30,9,9,0,0,0.09,0.09,0.09,0.00054,100
2021-01-05,2021-01-06,8,8,1,1,0.08,0.08,0.08,0.00048,100
2021-01-12,2021-01-13,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2021-01-19,2021-01-20,6,6,0,0,0.06,0.06,0.06,0.00035999999999999997,100
2021-01-26,2021-01-27,10,10,0,0,0.1,0.1,0.1,0.0006000000000000001,100
2021-02-02,2021-02-03,10,10,0,0,0.1,0.1,0.1,0.0006000000000000001,100
2021-02-09,2021-02-10,8,8,0,0,0.08,0.08,0.08,0.00048,100
2021-02-18,2021-02-19,2,2,0,0,0.02,0.02,0.02,0.00012,100
2021-02-23,2021-02-24,8,8,0,0,0.08,0.08,0.08,0.00048,100
2021-03-02,2021-03-03,8,8,1,1,0.08,0.08,0.08,0.00048,100
2021-03-09,2021-03-10,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2021-03-16,2021-03-17,7,7,0,0,0.07,0.07,0.07,0.00042000000000000007,100
2021-03-23,2021-03-24,12,12,0,0,0.12,0.12,0.12,0.0007199999999999999,100
2021-03-30,2021-03-31,11,11,0,0,0.11,0.11,0.11,0.00066,100
2021-04-06,2021-04-07,7,7,0,0,0.07,0.07,0.07,0.00042000000000000007,100
2021-04-13,2021-04-14,6,6,0,0,0.06,0.06,0.06,0.00035999999999999997,100
2021-04-20,2021-04-21,8,8,0,0,0.08,0.08,0.08,0.00048,100
2021-04-27,2021-04-28,9,9,0,0,0.09,0.09,0.09,0.00054,100
2021-05-06,2021-05-07,14,14,0,0,0.14,0.14,0.14,0.0008400000000000001,100
2021-05-11,2021-05-12,6,6,0,0,0.06,0.06,0.06,0.00035999999999999997,100
2021-05-18,2021-05-19,11,11,0,0,0.11,0.11,0.11,0.00066,100
2021-05-25,2021-05-26,6,6,1,1,0.06,0.06,0.06,0.00035999999999999997,100
2021-06-01,2021-06-02,5,5,1,1,0.05,0.05,0.05,0.00030000000000000003,100
2021-06-08,2021-06-09,10,10,0,0,0.1,0.1,0.1,0.0006000000000000001,100
2021-06-15,2021-06-16,7,7,1,1,0.07,0.07,0.07,0.00042000000000000007,100
2021-06-22,2021-06-23,4,4,1,1,0.04,0.04,0.04,0.00024,100
2021-06-29,2021-06-30,10,10,0,0,0.1,0.1,0.1,0.0006000000000000001,100
2021-07-06,2021-07-07,6,6,0,0,0.06,0.06,0.06,0.00035999999999999997,100
2021-07-13,2021-07-14,5,5,0,0,0.05,0.05,0.05,0.00030000000000000003,100
2021-07-20,2021-07-21,6,6,0,0,0.06,0.06,0.06,0.00035999999999999997,100
2021-07-27,2021-07-28,9,9,0,0,0.09,0.09,0.09,0.00054,100
2021-08-03,2021-08-04,11,11,0,0,0.11,0.11,0.11,0.00066,100
2021-08-10,2021-08-11,8,8,0,0,0.08,0.08,0.08,0.00048,100
2021-08-17,2021-08-18,7,7,0,0,0.07,0.07,0.07,0.00042000000000000007,100
2021-08-24,2021-08-25,8,8,0,0,0.08,0.08,0.08,0.00048,100
2021-08-31,2021-09-01,9,9,0,0,0.09,0.09,0.09,0.00054,100
2021-09-07,2021-09-08,6,6,0,0,0.06,0.06,0.06,0.00035999999999999997,100
2021-09-14,2021-09-15,5,5,1,1,0.05,0.05,0.05,0.00030000000000000003,100
2021-09-22,2021-09-23,7,7,2,2,0.07,0.07,0.07,0.00042000000000000007,100
2021-09-28,2021-09-29,11,11,0,0,0.11,0.11,0.11,0.00066,100
2021-10-08,2021-10-11,11,11,0,0,0.11,0.11,0.11,0.00066,100
2021-10-12,2021-10-13,6,6,0,0,0.06,0.06,0.06,0.00035999999999999997,100
2021-10-19,2021-10-20,8,8,0,0,0.08,0.08,0.08,0.00048,100
2021-10-26,2021-10-27,8,8,0,0,0.08,0.08,0.08,0.00048,100
2021-11-02,2021-11-03,12,12,0,0,0.12,0.12,0.12,0.0007199999999999999,100
2021-11-09,2021-11-10,6,6,0,0,0.06,0.06,0.06,0.00035999999999999997,100
2021-11-16,2021-11-17,10,10,0,0,0.1,0.1,0.1,0.0006000000000000001,100
2021-11-23,2021-11-24,7,7,0,0,0.07,0.07,0.07,0.00042000000000000007,100
2021-11-30,2021-12-01,6,6,0,0,0.06,0.06,0.06,0.00035999999999999997,100
2021-12-07,2021-12-08,11,11,0,0,0.11,0.11,0.11,0.00066,100
2021-12-14,2021-12-15,9,9,0,0,0.09,0.09,0.09,0.00054,100
2021-12-21,2021-12-22,12,12,0,0,0.12,0.12,0.12,0.0007199999999999999,100
2021-12-28,2021-12-29,9,9,1,1,0.09,0.09,0.09,0.00054,100
2022-01-04,2022-01-05,7,6,1,0,0.06,0.07,0.065,0.00039000000000000005,99
2022-01-11,2022-01-12,8,9,0,0,0.09,0.08,0.085,0.00051,100
2022-01-18,2022-01-19,8,8,0,0,0.08,0.08,0.08,0.00048,100
2022-01-25,2022-01-26,6,6,0,0,0.06,0.06,0.06,0.00035999999999999997,100
2022-02-07,2022-02-08,8,8,1,1,0.08,0.08,0.08,0.00048,100
2022-02-08,2022-02-09,3,3,1,1,0.03,0.03,0.03,0.00017999999999999998,100
