date,close_qfq
2022-11-01,4.99
2022-11-02,4.97
2022-11-03,5.21
2022-11-04,5.19
2022-11-07,5.26
2022-11-08,5.49
2022-11-09,5.54
2022-11-10,5.54
2022-11-11,5.51
2022-11-14,5.51
2022-11-15,5.72
2022-11-16,5.63
2022-11-17,5.66
2022-11-18,5.78
2022-11-21,5.69
2022-11-22,5.9
2022-11-23,5.82
2022-11-24,5.79
2022-11-25,5.75
2022-11-28,5.67
2022-11-29,5.63
2022-11-30,5.68
2022-12-01,5.78
2022-12-02,5.99
2022-12-05,5.9
2022-12-06,5.78
2022-12-07,5.52
2022-12-08,5.56
2022-12-09,5.51
2022-12-12,5.48
2022-12-13,5.62
2022-12-14,5.64
2022-12-15,5.7
2022-12-16,5.59
2022-12-19,5.34
2022-12-20,5.31
2022-12-21,5.34
2022-12-22,5.26
2022-12-23,5.2
2022-12-26,5.37
2022-12-27,5.31
2022-12-28,5.26
2022-12-29,5.18
2022-12-30,5.2
2023-01-03,5.52
2023-01-04,5.64
2023-01-05,5.81
2023-01-06,5.71
2023-01-09,6.16
2023-01-10,6.18
2023-01-11,5.94
2023-01-12,5.92
2023-01-13,5.93
2023-01-16,6.31
2023-01-17,6.39
2023-01-18,6.54
2023-01-19,6.47
2023-01-20,6.47
2023-01-30,6.94
2023-01-31,6.94
2023-02-01,6.9
2023-02-02,6.99
2023-02-03,7.09
2023-02-06,7.16
2023-02-07,7.01
2023-02-08,7.06
2023-02-09,7.06
2023-02-10,6.73
2023-02-13,6.84
2023-02-14,6.92
2023-02-15,6.96
2023-02-16,6.73
2023-02-17,6.72
2023-02-20,6.67
2023-02-21,6.89
2023-02-22,6.77
2023-02-23,6.78
2023-02-24,6.84
2023-02-27,6.68
2023-02-28,6.86
2023-03-01,6.84
2023-03-02,6.89
2023-03-03,6.69
2023-03-06,6.78
2023-03-07,6.59
2023-03-08,6.66
2023-03-09,6.7
2023-03-10,6.49
2023-03-13,7.16
2023-03-14,7.01
2023-03-15,7.2
2023-03-16,6.92
2023-03-17,6.86
2023-03-20,6.71
2023-03-21,6.94
2023-03-22,7.14
2023-03-23,6.93
2023-03-24,6.84
2023-03-27,6.5
2023-03-28,6.41
2023-03-29,6.55
2023-03-30,6.61
2023-03-31,6.72
2023-04-03,6.49
2023-04-04,6.45
2023-04-06,6.42
2023-04-07,6.43
2023-04-10,6.34
2023-04-11,6.33
2023-04-12,6.32
2023-04-13,6.22
2023-04-14,6.22
2023-04-17,6.21
2023-04-18,6.11
2023-04-19,6.04
2023-04-20,5.93
2023-04-21,5.86
2023-04-24,5.91
2023-04-25,5.8
2023-04-26,6.11
2023-04-27,6.16
2023-04-28,6.23
2023-05-04,6.34
2023-05-05,6.49
2023-05-08,6.54
2023-05-09,6.44
2023-05-10,6.45
2023-05-11,6.46
2023-05-12,6.45
2023-05-15,6.44
2023-05-16,6.45
2023-05-17,6.59
2023-05-18,6.56
2023-05-19,6.52
2023-05-22,6.52
2023-05-23,6.56
2023-05-24,6.51
2023-05-25,6.44
2023-05-26,6.47
2023-05-29,6.32
2023-05-30,6.34
2023-05-31,6.2
2023-06-01,6.21
2023-06-02,6.26
2023-06-05,6.48
2023-06-06,6.39
2023-06-07,6.4
2023-06-08,6.29
2023-06-09,6.28
2023-06-12,6.31
2023-06-13,6.34
2023-06-14,6.34
2023-06-15,6.29
2023-06-16,6.2
2023-06-19,6.14
2023-06-20,6.18
2023-06-21,6.14
2023-06-26,6.04
2023-06-27,6.17
2023-06-28,6.19
2023-06-29,6.35
2023-06-30,6.63
2023-07-03,6.7
2023-07-04,6.78
2023-07-05,6.75
2023-07-06,6.78
2023-07-07,6.74
2023-07-10,6.74
2023-07-11,6.71
2023-07-12,6.62
2023-07-13,6.65
2023-07-14,6.61
2023-07-17,6.65
2023-07-18,6.76
2023-07-19,6.82
2023-07-20,6.79
2023-07-21,6.8
2023-07-24,6.83
2023-07-25,6.88
2023-07-26,6.87
2023-07-27,6.88
2023-07-28,6.99
2023-07-31,6.81
2023-08-01,6.82
2023-08-02,6.82
2023-08-03,6.73
2023-08-04,6.64
2023-08-07,6.6
2023-08-08,6.43
2023-08-09,6.41
2023-08-10,6.45
2023-08-11,6.38
2023-08-14,6.44
2023-08-15,6.38
2023-08-16,6.32
2023-08-17,6.48
2023-08-18,6.4
2023-08-21,6.4
2023-08-22,6.37
2023-08-23,6.2
2023-08-24,6.23
2023-08-25,6.09
2023-08-28,6.33
2023-08-29,6.54
2023-08-30,6.64
2023-08-31,6.6
2023-09-01,6.68
2023-09-04,6.8
2023-09-05,6.73
2023-09-06,6.76
2023-09-07,6.7
2023-09-08,6.7
2023-09-11,6.61
2023-09-12,6.63
2023-09-13,6.57
2023-09-14,6.46
2023-09-15,6.5
2023-09-18,6.64
2023-09-19,6.41
2023-09-20,6.46
2023-09-21,6.41
2023-09-22,6.52
2023-09-25,6.46
2023-09-26,6.34
2023-09-27,6.47
2023-09-28,6.59
2023-10-09,6.39
2023-10-10,6.36
2023-10-11,6.37
2023-10-12,6.38
2023-10-13,6.21
2023-10-16,6.3
2023-10-17,6.34
2023-10-18,6.16
2023-10-19,6.17
2023-10-20,6.16
2023-10-23,5.96
2023-10-24,6.32
2023-10-25,6.27
2023-10-26,6.36
2023-10-27,6.44
2023-10-30,6.55
2023-10-31,6.61
2023-11-01,6.67
2023-11-02,6.62
2023-11-03,6.73
2023-11-06,6.66
2023-11-07,6.69
2023-11-08,6.7
2023-11-09,6.68
2023-11-10,6.72
2023-11-13,6.81
2023-11-14,6.77
2023-11-15,6.8
2023-11-16,6.77
2023-11-17,6.81
2023-11-20,6.89
2023-11-21,7.59
2023-11-22,8.37
2023-11-23,9.04
2023-11-24,8.11
2023-11-27,7.29
2023-11-28,7.66
2023-11-29,7.42
2023-11-30,7.31
2023-12-01,7.41
2023-12-04,7.5
2023-12-05,7.47
2023-12-06,7.54
2023-12-07,7.59
2023-12-08,7.28
2023-12-11,7.34
2023-12-12,7.44
2023-12-13,7.39
2023-12-14,7.35
2023-12-15,7.32
2023-12-18,7.25
2023-12-19,7.37
2023-12-20,7.36
2023-12-21,7.54
2023-12-22,7.3
2023-12-25,7.16
2023-12-26,7.11
2023-12-27,7.31
2023-12-28,7.27
2023-12-29,7.52
2024-01-02,7.66
